18, Left, 1658860486074, 1658860486316
18, Down Left, 1658860493984, 1658860494184
18, Down, 1658860501034, 1658860501214
18, Up Left, 1658860508924, 1658860509209
18, Right, 1658860516083, 1658860516304
18, Up Right, 1658860523754, 1658860524223
18, Down Left, 1658860531313, 1658860531613
18, Right, 1658860538493, 1658860538653
18, Left, 1658860546236, 1658860546433
18, Up Right, 1658860553693, 1658860553913
18, Down Right, 1658860561232, 1658860561419
18, Up Left, 1658860568839, 1658860568994
18, Down Left, 1658860576412, 1658860576812
18, Up Left, 1658860583872, 1658860583972
18, Down Right, 1658860591632, 1658860591832
16, Left, 1659039756356, 1659039761886
16, Down Right, 1659039795315, 1659039795475
16, Up Left, 1659039801565, 1659039801825
16, Up Right, 1659039808604, 1659039808905
16, Down Left, 1659039816084, 1659039816384
16, Up Right, 1659039823554, 1659039823794
16, Up Right, 1659039831124, 1659039831285
16, Down Right, 1659039838644, 1659039838864
16, Down Left, 1659039846134, 1659039846374
16, Left, 1659039854354, 1659039854534
16, Up Left, 1659039860954, 1659039861294
16, Right, 1659039868533, 1659039868754
16, Up Right, 1659039876186, 1659039876453
16, Up Left, 1659039883633, 1659039883913
16, Down Right, 1659039891113, 1659039891350
16, Down Right, 1659039898902, 1659039899309
16, Up Right, 1659040094709, 1659040094909
16, Left, 1659040102379, 1659040102559
16, Down Left, 1659040110279, 1659040110479
16, Right, 1659040117138, 1659040117318
16, Up Left, 1659040124689, 1659040124850
16, Up Right, 1659040132098, 1659040132218
16, Up Right, 1659040139898, 1659040139998
16, Down Right, 1659040147470, 1659040147629
16, Right, 1659040156837, 1659040156977
16, Left, 1659040162787, 1659040163009
16, Up Right, 1659040170513, 1659040170728
16, Down Right, 1659040177807, 1659040177967
16, Up Left, 1659040185125, 1659040185361
16, Down Left, 1659040193666, 1659040193807
16, Up, 1659040200896, 1659040201037
16, Down Right, 1659040207946, 1659040208146
4, Left, 1659047093755, 1659047094054
4, Down Right, 1659047100494, 1659047100835
4, Up Left, 1659047107600, 1659047107954
4, Up Right, 1659047115124, 1659047115524
4, Down Left, 1659047122795, 1659047123135
4, Right, 1659047130214, 1659047130594
4, Up Right, 1659047137764, 1659047138083
4, Down Right, 1659047146336, 1659047146675
4, Down Left, 1659047152983, 1659047153323
4, Left, 1659047160234, 1659047160694
4, Up, 1659047168753, 1659047169094
4, Right, 1659047175373, 1659047175756
4, Up Right, 1659047182866, 1659047183243
4, Up Left, 1659047190273, 1659047190675
4, Down, 1659047198932, 1659047199173
4, Down Right, 1659047205413, 1659047205694
4, Down Right, 1659047261112, 1659047261456
4, Left, 1659047269632, 1659047269949
4, Down Left, 1659047276162, 1659047276482
4, Down Right, 1659047283661, 1659047283902
4, Up Left, 1659047291301, 1659047291681
4, Right, 1659047298941, 1659047299401
4, Up Right, 1659047306170, 1659047306532
4, Down Right, 1659047313941, 1659047314181
4, Right, 1659047322391, 1659047322830
4, Left, 1659047329131, 1659047329450
4, Up Right, 1659047336380, 1659047336760
4, Down, 1659047344713, 1659047345050
4, Up Left, 1659047352940, 1659047353320
4, Down Left, 1659047359009, 1659047359369
4, Up, 1659047366639, 1659047366959
4, Down Right, 1659047373860, 1659047374101
8, Left, 1661969066671, 1661969067292
8, Down Left, 1661969074267, 1661969074862
8, Up Left, 1661969082401, 1661969082981
8, , 0, 0
8, Down Left, 1661969097177, 1661969097751
8, Right, 1661969106620, 1661969106800
8, Up, 1661969111920, 1661969112381
8, Down, 1661969119700, 1661969120235
8, Down Left, 1661969127000, 1661969127500
8, Left, 1661969134230, 1661969134630
8, Up, 1661969141740, 1661969142248
8, Right, 1661969149250, 1661969149754
8, Up Right, 1661969157040, 1661969157720
8, Up Left, 1661969164659, 1661969165230
8, Down, 1661969171840, 1661969172519
8, Down Right, 1661969179649, 1661969180228
8, Up, 1661969216339, 1661969217011
8, Left, 1661969223550, 1661969224010
8, Down Left, 1661969231338, 1661969231919
8, Down, 1661969238668, 1661969239148
8, Up Left, 1661969246298, 1661969247218
8, Right, 1661969253448, 1661969254068
8, Up Right, 1661969261354, 1661969261828
8, Down Right, 1661969269118, 1661969269797
8, Right, 1661969278407, 1661969278647
8, Left, 1661969283861, 1661969284384
8, Up Right, 1661969291497, 1661969292017
8, Down Right, 1661969299212, 1661969299729
8, Up Left, 1661969306528, 1661969306947
8, Down Left, 1661969314027, 1661969314587
8, Up, 1661969322467, 1661969322667
8, Down Right, 1661969329546, 1661969330406
